category,date,sales
Cafe Beverages,2022-03-18 16:00:00,18585.38
Cafe Beverages,2022-03-18 17:00:00,22301.21
Cafe Beverages,2022-03-18 18:00:00,21178.21
Cafe Beverages,2022-03-18 19:00:00,25066.11
Cafe Beverages,2022-03-18 20:00:00,22553.98
Cafe Beverages,2022-03-18 21:00:00,22598.52
Cafe Beverages,2022-03-18 22:00:00,12271.91
Cafe Beverages,2022-03-18 23:00:00,6089.4
Cafe Beverages,2022-03-19 0:00:00,8219.96
Cafe Beverages,2022-03-19 1:00:00,5031.26
Cafe Beverages,2022-03-19 2:00:00,4121.46
Cafe Beverages,2022-03-19 3:00:00,376
Cafe Beverages,2022-03-19 5:00:00,765.9
Cafe Beverages,2022-03-19 6:00:00,356.18
Cafe Beverages,2022-03-19 7:00:00,3946.59
Cafe Beverages,2022-03-19 8:00:00,4721.57
Cafe Beverages,2022-03-19 9:00:00,12924.01
Cafe Beverages,2022-03-19 10:00:00,13408.51
Cafe Beverages,2022-03-19 11:00:00,19975.6
Cafe Beverages,2022-03-19 12:00:00,18598.26
Cafe Beverages,2022-03-19 13:00:00,28765.82
Cafe Beverages,2022-03-19 14:00:00,31933.34
Cafe Beverages,2022-03-19 15:00:00,40119.63
Cafe Beverages,2022-03-19 16:00:00,34744.28
Cafe Beverages,2022-03-19 17:00:00,42766.9
Cafe Beverages,2022-03-19 18:00:00,43003.46
Cafe Beverages,2022-03-19 19:00:00,30559.22
Cafe Beverages,2022-03-19 20:00:00,29329.51
Cafe Beverages,2022-03-19 21:00:00,21272.22
Cafe Beverages,2022-03-19 22:00:00,15409.93
Cafe Beverages,2022-03-19 23:00:00,6849.78
Cafe Beverages,2022-03-20 0:00:00,4750.77
Cafe Beverages,2022-03-20 1:00:00,2705.1
Cafe Beverages,2022-03-20 2:00:00,796.01
Cafe Beverages,2022-03-20 3:00:00,218
Cafe Beverages,2022-03-20 6:00:00,428.71
Cafe Beverages,2022-03-20 7:00:00,3862.02
Cafe Beverages,2022-03-20 8:00:00,5481.98
Cafe Beverages,2022-03-20 9:00:00,10980.83
Cafe Beverages,2022-03-20 10:00:00,12612.32
Cafe Beverages,2022-03-20 11:00:00,16531.8
Cafe Beverages,2022-03-20 12:00:00,22499.51
Cafe Beverages,2022-03-20 13:00:00,40229.74
Cafe Beverages,2022-03-20 14:00:00,47495.05
Cafe Beverages,2022-03-20 15:00:00,39924.55
Cafe Beverages,2022-03-20 16:00:00,55250.25
Cafe Beverages,2022-03-20 17:00:00,46260.92
Cafe Beverages,2022-03-20 18:00:00,49355.37
Cafe Beverages,2022-03-20 19:00:00,47874.08
Cafe Beverages,2022-03-20 20:00:00,36401.66
Cafe Beverages,2022-03-20 21:00:00,26732.17
Cafe Beverages,2022-03-20 22:00:00,15246.13
Cafe Beverages,2022-03-20 23:00:00,3128.56
Cafe Beverages,2022-03-21 0:00:00,7879.47
Cafe Beverages,2022-03-21 1:00:00,3631.16
Cafe Beverages,2022-03-21 2:00:00,328
Cafe Beverages,2022-03-21 3:00:00,985
Cafe Beverages,2022-03-21 6:00:00,935.71
Cafe Beverages,2022-03-21 7:00:00,3182.02
Cafe Beverages,2022-03-21 8:00:00,4395.84
Cafe Beverages,2022-03-21 9:00:00,6304.84
Cafe Beverages,2022-03-21 10:00:00,9443.96
Cafe Beverages,2022-03-21 11:00:00,14993.76
Cafe Beverages,2022-03-21 12:00:00,15878.71
Cafe Beverages,2022-03-21 13:00:00,20361.52
Cafe Beverages,2022-03-21 14:00:00,27347.25
Cafe Beverages,2022-03-21 15:00:00,21854.57
Cafe Beverages,2022-03-21 16:00:00,27515.81
Cafe Beverages,2022-03-21 17:00:00,18725.65
Cafe Beverages,2022-03-21 18:00:00,24307.4
Cafe Beverages,2022-03-21 19:00:00,18399.19
Cafe Beverages,2022-03-21 20:00:00,15022.48
Cafe Beverages,2022-03-21 21:00:00,12030.59
Cafe Beverages,2022-03-21 22:00:00,5437.72
Cafe Beverages,2022-03-21 23:00:00,4963.54
Cafe Beverages,2022-03-22 0:00:00,4407.16
Cafe Beverages,2022-03-22 1:00:00,1629.99
Cafe Beverages,2022-03-22 2:00:00,169
Cafe Beverages,2022-03-22 3:00:00,370.22
Cafe Beverages,2022-03-22 6:00:00,124.57
Cafe Beverages,2022-03-22 7:00:00,1382.92
Cafe Beverages,2022-03-22 8:00:00,6100.28
Cafe Beverages,2022-03-22 9:00:00,6026.5
Cafe Beverages,2022-03-22 10:00:00,11431.28
Cafe Beverages,2022-03-22 11:00:00,11346.64
Cafe Beverages,2022-03-22 12:00:00,17550.02
Cafe Beverages,2022-03-22 13:00:00,25344.33
Cafe Beverages,2022-03-22 14:00:00,22108.68
Cafe Beverages,2022-03-22 15:00:00,29535.97
Cafe Beverages,2022-03-22 16:00:00,25487.8
Cafe Beverages,2022-03-22 17:00:00,23333.78
Cafe Beverages,2022-03-22 18:00:00,23217.11
Cafe Beverages,2022-03-22 19:00:00,23909.21
Cafe Beverages,2022-03-22 20:00:00,19312.03
Cafe Beverages,2022-03-22 21:00:00,12033.93
Cafe Beverages,2022-03-22 22:00:00,7855.6
Cafe Beverages,2022-03-22 23:00:00,4921.83
Cafe Beverages,2022-03-23 0:00:00,2066.71
Cafe Beverages,2022-03-23 1:00:00,1955.37
Cafe Beverages,2022-03-23 2:00:00,873
Cafe Beverages,2022-03-23 3:00:00,338
Cafe Beverages,2022-03-23 5:00:00,407
Cafe Beverages,2022-03-23 6:00:00,332.5
Cafe Beverages,2022-03-23 7:00:00,2745.73
Cafe Beverages,2022-03-23 8:00:00,4915.53
Cafe Beverages,2022-03-23 9:00:00,6557.61
Cafe Beverages,2022-03-23 10:00:00,12384.7
Cafe Beverages,2022-03-23 11:00:00,12609.13
Cafe Beverages,2022-03-23 12:00:00,19042.81
Cafe Beverages,2022-03-23 13:00:00,20049.63
Cafe Beverages,2022-03-23 14:00:00,22125.88
Cafe Beverages,2022-03-23 15:00:00,23318.5
Cafe Beverages,2022-03-23 16:00:00,20563.3
Cafe Beverages,2022-03-23 17:00:00,22826.66
Cafe Beverages,2022-03-23 18:00:00,23115.55
Cafe Beverages,2022-03-23 19:00:00,20737.01
Cafe Beverages,2022-03-23 20:00:00,19868.49
Cafe Beverages,2022-03-23 21:00:00,14601.49
Cafe Beverages,2022-03-23 22:00:00,7776.79
Cafe Beverages,2022-03-23 23:00:00,4115.53
Cafe Beverages,2022-03-24 0:00:00,5898.93
Cafe Beverages,2022-03-24 1:00:00,2507.75
Cafe Beverages,2022-03-24 2:00:00,3701.78
Cafe Beverages,2022-03-24 3:00:00,612.75
Cafe Beverages,2022-03-24 5:00:00,501.22
Cafe Beverages,2022-03-24 6:00:00,96.21
Cafe Beverages,2022-03-24 7:00:00,2953.65
Cafe Beverages,2022-03-24 8:00:00,5967.43
Cafe Beverages,2022-03-24 9:00:00,6677.37
Cafe Beverages,2022-03-24 10:00:00,9754.16
Cafe Beverages,2022-03-24 11:00:00,14325.65
Cafe Beverages,2022-03-24 12:00:00,15449.93
Cafe Beverages,2022-03-24 13:00:00,23990.48
Cafe Beverages,2022-03-24 14:00:00,25814.63
Cafe Beverages,2022-03-24 15:00:00,27345.61
Cafe Beverages,2022-03-24 16:00:00,23008.98
Cafe Beverages,2022-03-24 17:00:00,22146.81
Cafe Beverages,2022-03-24 18:00:00,29171.64
Cafe Beverages,2022-03-24 19:00:00,19072.62
Cafe Beverages,2022-03-24 20:00:00,15265.92
Cafe Beverages,2022-03-24 21:00:00,13034.35
Cafe Beverages,2022-03-24 22:00:00,7734.87
Cafe Beverages,2022-03-24 23:00:00,5957.6
Cafe Beverages,2022-03-25 0:00:00,4934.32
Cafe Beverages,2022-03-25 1:00:00,5250.09
Cafe Beverages,2022-03-25 2:00:00,2215.93
Cafe Beverages,2022-03-25 3:00:00,252.4
Cafe Beverages,2022-03-25 5:00:00,136.08
Cafe Beverages,2022-03-25 6:00:00,659.45
Cafe Beverages,2022-03-25 7:00:00,3642.19
Cafe Beverages,2022-03-25 8:00:00,6127.16
Cafe Beverages,2022-03-25 9:00:00,10930.65
Cafe Beverages,2022-03-25 10:00:00,14104.59
Cafe Beverages,2022-03-25 11:00:00,11000.18
Cafe Beverages,2022-03-25 12:00:00,18590.69
Cafe Beverages,2022-03-25 13:00:00,18475.29
Cafe Beverages,2022-03-25 14:00:00,23786.52
Cafe Beverages,2022-03-25 15:00:00,25703.87
Cafe Beverages,2022-03-25 16:00:00,23302.11
Cafe Beverages,2022-03-25 17:00:00,23271.88
Cafe Beverages,2022-03-25 18:00:00,28338.01
Cafe Beverages,2022-03-25 19:00:00,28520.78
Cafe Beverages,2022-03-25 20:00:00,23819.66
Cafe Beverages,2022-03-25 21:00:00,12400.29
Cafe Beverages,2022-03-25 22:00:00,9225.51
Cafe Beverages,2022-03-25 23:00:00,6663.98
Cafe Beverages,2022-03-26 0:00:00,4942.45
Cafe Beverages,2022-03-26 1:00:00,7795.04
Cafe Beverages,2022-03-26 2:00:00,3502.87
Cafe Beverages,2022-03-26 3:00:00,293.71
Cafe Beverages,2022-03-26 5:00:00,724.6
Cafe Beverages,2022-03-26 6:00:00,1140.38
Cafe Beverages,2022-03-26 7:00:00,2802.92
Cafe Beverages,2022-03-26 8:00:00,7535.29
Cafe Beverages,2022-03-26 9:00:00,11411.06
Cafe Beverages,2022-03-26 10:00:00,21831.99
Cafe Beverages,2022-03-26 11:00:00,19484.39
Cafe Beverages,2022-03-26 12:00:00,28310.52
Cafe Beverages,2022-03-26 13:00:00,37165.41
Cafe Beverages,2022-03-26 14:00:00,44948.09
Cafe Beverages,2022-03-26 15:00:00,42062.74
Cafe Beverages,2022-03-26 16:00:00,42598.89
Cafe Beverages,2022-03-26 17:00:00,49797.44
Cafe Beverages,2022-03-26 18:00:00,37063.7
Cafe Beverages,2022-03-26 19:00:00,40384.01
Cafe Beverages,2022-03-26 20:00:00,34915.96
Cafe Beverages,2022-03-26 21:00:00,25358.81
Cafe Beverages,2022-03-26 22:00:00,13962.53
Cafe Beverages,2022-03-26 23:00:00,9047.95
Cafe Beverages,2022-03-27 0:00:00,4599.32
Cafe Beverages,2022-03-27 1:00:00,3410.99
Cafe Beverages,2022-03-27 2:00:00,1177.69
Cafe Beverages,2022-03-27 3:00:00,162.16
Cafe Beverages,2022-03-27 5:00:00,662.34
Cafe Beverages,2022-03-27 6:00:00,792.27
Cafe Beverages,2022-03-27 7:00:00,4713.44
Cafe Beverages,2022-03-27 8:00:00,9042.48
Cafe Beverages,2022-03-27 9:00:00,9009.4
Cafe Beverages,2022-03-27 10:00:00,14667.58
Cafe Beverages,2022-03-27 11:00:00,18675.77
Cafe Beverages,2022-03-27 12:00:00,32114.75
Cafe Beverages,2022-03-27 13:00:00,35127.71
Cafe Beverages,2022-03-27 14:00:00,42605.31
Cafe Beverages,2022-03-27 15:00:00,40933.64
Cafe Beverages,2022-03-27 16:00:00,45046.67
Cafe Beverages,2022-03-27 17:00:00,42862.9
Cafe Beverages,2022-03-27 18:00:00,48743.06
Cafe Beverages,2022-03-27 19:00:00,54833.09
Cafe Beverages,2022-03-27 20:00:00,38660.82
Cafe Beverages,2022-03-27 21:00:00,28072.78
Cafe Beverages,2022-03-27 22:00:00,18200.36
Cafe Beverages,2022-03-27 23:00:00,5877.47
Cafe Beverages,2022-03-28 0:00:00,4026.39
Cafe Beverages,2022-03-28 1:00:00,2590.6
Cafe Beverages,2022-03-28 2:00:00,1095.93
Cafe Beverages,2022-03-28 3:00:00,530.4
Cafe Beverages,2022-03-28 6:00:00,560.42
Cafe Beverages,2022-03-28 7:00:00,4245.8
Cafe Beverages,2022-03-28 8:00:00,6002.26
Cafe Beverages,2022-03-28 9:00:00,8750.1
Cafe Beverages,2022-03-28 10:00:00,12016.32
Cafe Beverages,2022-03-28 11:00:00,14350.3
Cafe Beverages,2022-03-28 12:00:00,24022.91
Cafe Beverages,2022-03-28 13:00:00,27320.31
Cafe Beverages,2022-03-28 14:00:00,25213.69
Cafe Beverages,2022-03-28 15:00:00,26147
Cafe Beverages,2022-03-28 16:00:00,26397.8
Cafe Beverages,2022-03-28 17:00:00,23222.02
Cafe Beverages,2022-03-28 18:00:00,24918.62
Cafe Beverages,2022-03-28 19:00:00,22732.06
Cafe Beverages,2022-03-28 20:00:00,17137.35
Cafe Beverages,2022-03-28 21:00:00,14390.88
Cafe Beverages,2022-03-28 22:00:00,10045.5
Cafe Beverages,2022-03-28 23:00:00,6588.13
Cafe Beverages,2022-03-29 0:00:00,3445.95
Cafe Beverages,2022-03-29 1:00:00,1988.64
Cafe Beverages,2022-03-29 2:00:00,830.04
Cafe Beverages,2022-03-29 5:00:00,619.69
Cafe Beverages,2022-03-29 6:00:00,169
Cafe Beverages,2022-03-29 7:00:00,1696.1
Cafe Beverages,2022-03-29 8:00:00,4769.53
Cafe Beverages,2022-03-29 9:00:00,7942.87
Cafe Beverages,2022-03-29 10:00:00,10968.97
Cafe Beverages,2022-03-29 11:00:00,14266.05
Cafe Beverages,2022-03-29 12:00:00,18761.94
Cafe Beverages,2022-03-29 13:00:00,25843.21
Cafe Beverages,2022-03-29 14:00:00,25972.94
Cafe Beverages,2022-03-29 15:00:00,27473.69
Cafe Beverages,2022-03-29 16:00:00,30551.04
Cafe Beverages,2022-03-29 17:00:00,27940.24
Cafe Beverages,2022-03-29 18:00:00,24797.12
Cafe Beverages,2022-03-29 19:00:00,30679.62
Cafe Beverages,2022-03-29 20:00:00,23192.52
Cafe Beverages,2022-03-29 21:00:00,13802.32
Cafe Beverages,2022-03-29 22:00:00,7197.69
Cafe Beverages,2022-03-29 23:00:00,3106.43
Cafe Beverages,2022-03-30 0:00:00,2959.89
Cafe Beverages,2022-03-30 1:00:00,2698.23
Cafe Beverages,2022-03-30 2:00:00,1661.3
Cafe Beverages,2022-03-30 3:00:00,189
Cafe Beverages,2022-03-30 7:00:00,3748.25
Cafe Beverages,2022-03-30 8:00:00,6222.04
Cafe Beverages,2022-03-30 9:00:00,7165.63
Cafe Beverages,2022-03-30 10:00:00,9090.69
Cafe Beverages,2022-03-30 11:00:00,11335.05
Cafe Beverages,2022-03-30 12:00:00,22738.48
Cafe Beverages,2022-03-30 13:00:00,25558.1
Cafe Beverages,2022-03-30 14:00:00,25119.83
Cafe Beverages,2022-03-30 15:00:00,32187.99
Cafe Beverages,2022-03-30 16:00:00,25744.37
Cafe Beverages,2022-03-30 17:00:00,30720.26
Cafe Beverages,2022-03-30 18:00:00,30293.98
Cafe Beverages,2022-03-30 19:00:00,27153.13
Cafe Beverages,2022-03-30 20:00:00,19771.33
Cafe Beverages,2022-03-30 21:00:00,17674.14
Cafe Beverages,2022-03-30 22:00:00,8288.62
Cafe Beverages,2022-03-30 23:00:00,3712.77
Cafe Beverages,2022-03-31 0:00:00,5797.91
Cafe Beverages,2022-03-31 1:00:00,3504.92
Cafe Beverages,2022-03-31 2:00:00,963.69
Cafe Beverages,2022-03-31 3:00:00,280.31
Cafe Beverages,2022-03-31 6:00:00,134.5
Cafe Beverages,2022-03-31 7:00:00,2633.49
Cafe Beverages,2022-03-31 8:00:00,6686.25
Cafe Beverages,2022-03-31 9:00:00,6732.2
Cafe Beverages,2022-03-31 10:00:00,10950.92
Cafe Beverages,2022-03-31 11:00:00,14159.21
Cafe Beverages,2022-03-31 12:00:00,19690.45
Cafe Beverages,2022-03-31 13:00:00,27589.76
Cafe Beverages,2022-03-31 14:00:00,29276.74
Cafe Beverages,2022-03-31 15:00:00,32507.26
Cafe Beverages,2022-03-31 16:00:00,34471.53
Cafe Beverages,2022-03-31 17:00:00,27363.6
Cafe Beverages,2022-03-31 18:00:00,29359.3
Cafe Beverages,2022-03-31 19:00:00,31364.79
Cafe Beverages,2022-03-31 20:00:00,19647.05
Cafe Beverages,2022-03-31 21:00:00,14883.74
Cafe Beverages,2022-03-31 22:00:00,10328.26
Cafe Beverages,2022-03-31 23:00:00,4271.65
Cafe Beverages,2022-04-01 0:00:00,5016.82
Cafe Beverages,2022-04-01 1:00:00,3649.84
Cafe Beverages,2022-04-01 2:00:00,4090.89
Cafe Beverages,2022-04-01 3:00:00,2382.35
Cafe Beverages,2022-04-01 4:00:00,558.39
Cafe Beverages,2022-04-01 5:00:00,251.55
Cafe Beverages,2022-04-01 6:00:00,2412.35
Cafe Beverages,2022-04-01 7:00:00,2997.91
Cafe Beverages,2022-04-01 8:00:00,5169.27
Cafe Beverages,2022-04-01 9:00:00,6988.07
Cafe Beverages,2022-04-01 10:00:00,11620.3
Cafe Beverages,2022-04-01 11:00:00,15473.21
Cafe Beverages,2022-04-01 12:00:00,19309.54
Cafe Beverages,2022-04-01 13:00:00,31169.05
Cafe Beverages,2022-04-01 14:00:00,28835.35
Cafe Beverages,2022-04-01 15:00:00,28110.47
Cafe Beverages,2022-04-01 16:00:00,35861.08
Cafe Beverages,2022-04-01 17:00:00,36408.6
Cafe Beverages,2022-04-01 18:00:00,34633.86
Cafe Beverages,2022-04-01 19:00:00,36517.05
Cafe Beverages,2022-04-01 20:00:00,27413.17
Cafe Beverages,2022-04-01 21:00:00,23010.16
Cafe Beverages,2022-04-01 22:00:00,18853.38
Cafe Beverages,2022-04-01 23:00:00,7933.92
Cafe Beverages,2022-04-02 0:00:00,6987.06
Cafe Beverages,2022-04-02 1:00:00,4593.35
Cafe Beverages,2022-04-02 2:00:00,1889.12
Cafe Beverages,2022-04-02 3:00:00,911.16
Cafe Beverages,2022-04-02 5:00:00,396
Cafe Beverages,2022-04-02 6:00:00,1941.71
Cafe Beverages,2022-04-02 7:00:00,3532.51
Cafe Beverages,2022-04-02 8:00:00,8184.54
Cafe Beverages,2022-04-02 9:00:00,9429.04
Cafe Beverages,2022-04-02 10:00:00,13279.14
Cafe Beverages,2022-04-02 11:00:00,19330.25
Cafe Beverages,2022-04-02 12:00:00,27978.09
Cafe Beverages,2022-04-02 13:00:00,38292.23
Cafe Beverages,2022-04-02 14:00:00,41576.42
Cafe Beverages,2022-04-02 15:00:00,36243.81
Cafe Beverages,2022-04-02 16:00:00,45879.91
Cafe Beverages,2022-04-02 17:00:00,44175.54
Cafe Beverages,2022-04-02 18:00:00,39522.4
Cafe Beverages,2022-04-02 19:00:00,48990.61
Cafe Beverages,2022-04-02 20:00:00,40243.55
Cafe Beverages,2022-04-02 21:00:00,30137.78
Cafe Beverages,2022-04-02 22:00:00,14404.79
Cafe Beverages,2022-04-02 23:00:00,7810.07
Cafe Beverages,2022-04-03 0:00:00,2819.48
Cafe Beverages,2022-04-03 1:00:00,4539.51
Cafe Beverages,2022-04-03 2:00:00,1328.62
Cafe Beverages,2022-04-03 5:00:00,195.19
Cafe Beverages,2022-04-03 6:00:00,565.55
Cafe Beverages,2022-04-03 7:00:00,4333.04
Cafe Beverages,2022-04-03 8:00:00,8610.58
Cafe Beverages,2022-04-03 9:00:00,9268.61
Cafe Beverages,2022-04-03 10:00:00,18589.7
Cafe Beverages,2022-04-03 11:00:00,20668.92
Cafe Beverages,2022-04-03 12:00:00,24284.12
Cafe Beverages,2022-04-03 13:00:00,38909.15
Cafe Beverages,2022-04-03 14:00:00,47518.62
Cafe Beverages,2022-04-03 15:00:00,48317.24
Cafe Beverages,2022-04-03 16:00:00,47171.32
Cafe Beverages,2022-04-03 17:00:00,53182.38
Cafe Beverages,2022-04-03 18:00:00,61634.24
Cafe Beverages,2022-04-03 19:00:00,55056.67
Cafe Beverages,2022-04-03 20:00:00,48429.27
Cafe Beverages,2022-04-03 21:00:00,36381.01
Cafe Beverages,2022-04-03 22:00:00,17159.62
Cafe Beverages,2022-04-03 23:00:00,6777.13
Cafe Beverages,2022-04-04 0:00:00,2558.77
Cafe Beverages,2022-04-04 1:00:00,3145.76
Cafe Beverages,2022-04-04 2:00:00,1965.47
Cafe Beverages,2022-04-04 3:00:00,298.26
Cafe Beverages,2022-04-04 5:00:00,238
Cafe Beverages,2022-04-04 6:00:00,378.88
Cafe Beverages,2022-04-04 7:00:00,3558.63
Cafe Beverages,2022-04-04 8:00:00,4950.3
Cafe Beverages,2022-04-04 9:00:00,7961.78
Cafe Beverages,2022-04-04 10:00:00,11200.82
Cafe Beverages,2022-04-04 11:00:00,11357.49
Cafe Beverages,2022-04-04 12:00:00,18268.75
Cafe Beverages,2022-04-04 13:00:00,25460.44
Cafe Beverages,2022-04-04 14:00:00,31886.97
Cafe Beverages,2022-04-04 15:00:00,31288.18
Cafe Beverages,2022-04-04 16:00:00,35016.95
Cafe Beverages,2022-04-04 17:00:00,30231.36
Cafe Beverages,2022-04-04 18:00:00,33605.2
Cafe Beverages,2022-04-04 19:00:00,30087.39
Cafe Beverages,2022-04-04 20:00:00,22497.71
Cafe Beverages,2022-04-04 21:00:00,20006.57
Cafe Beverages,2022-04-04 22:00:00,7701.5
Cafe Beverages,2022-04-04 23:00:00,5330.88
Cafe Beverages,2022-04-05 0:00:00,4978.17
Cafe Beverages,2022-04-05 1:00:00,2319.91
Cafe Beverages,2022-04-05 2:00:00,2657.38
Cafe Beverages,2022-04-05 3:00:00,152.4
Cafe Beverages,2022-04-05 7:00:00,3601.11
Cafe Beverages,2022-04-05 8:00:00,6371.35
Cafe Beverages,2022-04-05 9:00:00,8010.58
Cafe Beverages,2022-04-05 10:00:00,9957.74
Cafe Beverages,2022-04-05 11:00:00,9721.23
Cafe Beverages,2022-04-05 12:00:00,16548.94
Cafe Beverages,2022-04-05 13:00:00,23981.33
Cafe Beverages,2022-04-05 14:00:00,33881.7
Cafe Beverages,2022-04-05 15:00:00,32638.55
Cafe Beverages,2022-04-05 16:00:00,26746.83
Cafe Beverages,2022-04-05 17:00:00,29191.47
Cafe Beverages,2022-04-05 18:00:00,32467.62
Cafe Beverages,2022-04-05 19:00:00,24455.41
Cafe Beverages,2022-04-05 20:00:00,20909.34
Cafe Beverages,2022-04-05 21:00:00,21252.34
Cafe Beverages,2022-04-05 22:00:00,9425.5
Cafe Beverages,2022-04-05 23:00:00,5967.17
Cafe Beverages,2022-04-06 0:00:00,3939.47
Cafe Beverages,2022-04-06 1:00:00,2807.91
Cafe Beverages,2022-04-06 2:00:00,1474.4
Cafe Beverages,2022-04-06 3:00:00,219
Cafe Beverages,2022-04-06 7:00:00,2457.75
Cafe Beverages,2022-04-06 8:00:00,5924.49
Cafe Beverages,2022-04-06 9:00:00,6285.53
Cafe Beverages,2022-04-06 10:00:00,10214.73
Cafe Beverages,2022-04-06 11:00:00,13447.55
Cafe Beverages,2022-04-06 12:00:00,21507.51
Cafe Beverages,2022-04-06 13:00:00,21604.03
Cafe Beverages,2022-04-06 14:00:00,32511.75
Cafe Beverages,2022-04-06 15:00:00,30432.32
Cafe Beverages,2022-04-06 16:00:00,27472.08
Cafe Beverages,2022-04-06 17:00:00,32098.61
Cafe Beverages,2022-04-06 18:00:00,27759.62
Cafe Beverages,2022-04-06 19:00:00,29157.63
Cafe Beverages,2022-04-06 20:00:00,26690.73
Cafe Beverages,2022-04-06 21:00:00,18810.79
Cafe Beverages,2022-04-06 22:00:00,6975.28
Cafe Beverages,2022-04-06 23:00:00,4512.48
Cafe Beverages,2022-04-07 0:00:00,4610.54
Cafe Beverages,2022-04-07 1:00:00,4096.77
Cafe Beverages,2022-04-07 2:00:00,2951.58
Cafe Beverages,2022-04-07 3:00:00,680.7
Cafe Beverages,2022-04-07 6:00:00,185.21
Cafe Beverages,2022-04-07 7:00:00,2654.5
Cafe Beverages,2022-04-07 8:00:00,7410.34
Cafe Beverages,2022-04-07 9:00:00,7093.92
Cafe Beverages,2022-04-07 10:00:00,13729.9
Cafe Beverages,2022-04-07 11:00:00,13917.39
Cafe Beverages,2022-04-07 12:00:00,18171.32
Cafe Beverages,2022-04-07 13:00:00,24005.77
Cafe Beverages,2022-04-07 14:00:00,25725.97
Cafe Beverages,2022-04-07 15:00:00,26254.49
Cafe Beverages,2022-04-07 16:00:00,25975.14
Cafe Beverages,2022-04-07 17:00:00,31447.28
Cafe Beverages,2022-04-07 18:00:00,37109.4
Cafe Beverages,2022-04-07 19:00:00,25261.96
Cafe Beverages,2022-04-07 20:00:00,25042.52
Cafe Beverages,2022-04-07 21:00:00,21730.7
Cafe Beverages,2022-04-07 22:00:00,8623.81
Cafe Beverages,2022-04-07 23:00:00,4367.65
Cafe Beverages,2022-04-08 0:00:00,7349.31
Cafe Beverages,2022-04-08 1:00:00,4816.17
Cafe Beverages,2022-04-08 2:00:00,2041.64
Cafe Beverages,2022-04-08 3:00:00,900.42
Cafe Beverages,2022-04-08 6:00:00,1197.49
Cafe Beverages,2022-04-08 7:00:00,2799.94
Cafe Beverages,2022-04-08 8:00:00,6839.61
Cafe Beverages,2022-04-08 9:00:00,10056.51
Cafe Beverages,2022-04-08 10:00:00,13353.37
Cafe Beverages,2022-04-08 11:00:00,14325.1
Cafe Beverages,2022-04-08 12:00:00,22907.18
Cafe Beverages,2022-04-08 13:00:00,28966.46
Cafe Beverages,2022-04-08 14:00:00,28295.58
Cafe Beverages,2022-04-08 15:00:00,33910.15
Cafe Beverages,2022-04-08 16:00:00,30808.29
Cafe Beverages,2022-04-08 17:00:00,29752.95
Cafe Beverages,2022-04-08 18:00:00,36030.57
Cafe Beverages,2022-04-08 19:00:00,36725.05
Cafe Beverages,2022-04-08 20:00:00,28758.07
Cafe Beverages,2022-04-08 21:00:00,23838.05
Cafe Beverages,2022-04-08 22:00:00,13189.47
Cafe Beverages,2022-04-08 23:00:00,5262.11
Cafe Beverages,2022-04-09 0:00:00,4994.44
Cafe Beverages,2022-04-09 1:00:00,5408.72
Cafe Beverages,2022-04-09 2:00:00,2832.36
Cafe Beverages,2022-04-09 3:00:00,1591.01
Cafe Beverages,2022-04-09 4:00:00,556
Cafe Beverages,2022-04-09 6:00:00,772.09
Cafe Beverages,2022-04-09 7:00:00,2558.64
Cafe Beverages,2022-04-09 8:00:00,8363.98
Cafe Beverages,2022-04-09 9:00:00,14705.99
Cafe Beverages,2022-04-09 10:00:00,19269.18
Cafe Beverages,2022-04-09 11:00:00,19061.66
Cafe Beverages,2022-04-09 12:00:00,28090.15
Cafe Beverages,2022-04-09 13:00:00,42536.07
Cafe Beverages,2022-04-09 14:00:00,54465.88
Cafe Beverages,2022-04-09 15:00:00,45465.81
Cafe Beverages,2022-04-09 16:00:00,49654.87
Cafe Beverages,2022-04-09 17:00:00,47057.13
Cafe Beverages,2022-04-09 18:00:00,55302.29
Cafe Beverages,2022-04-09 19:00:00,53077.74
Cafe Beverages,2022-04-09 20:00:00,47730.8
Cafe Beverages,2022-04-09 21:00:00,32437.46
Cafe Beverages,2022-04-09 22:00:00,17530.77
Cafe Beverages,2022-04-09 23:00:00,10199.93
Cafe Beverages,2022-04-10 0:00:00,8517.6
Cafe Beverages,2022-04-10 1:00:00,2353.28
Cafe Beverages,2022-04-10 2:00:00,2282.44
Cafe Beverages,2022-04-10 3:00:00,602.15
Cafe Beverages,2022-04-10 6:00:00,603.21
Cafe Beverages,2022-04-10 7:00:00,5374.45
Cafe Beverages,2022-04-10 8:00:00,7114.66
Cafe Beverages,2022-04-10 9:00:00,11034.11
Cafe Beverages,2022-04-10 10:00:00,16584.7
Cafe Beverages,2022-04-10 11:00:00,20653.69
Cafe Beverages,2022-04-10 12:00:00,25313.24
Cafe Beverages,2022-04-10 13:00:00,43530.98
Cafe Beverages,2022-04-10 14:00:00,45045.04
Cafe Beverages,2022-04-10 15:00:00,46728.27
Cafe Beverages,2022-04-10 16:00:00,48649.83
Cafe Beverages,2022-04-10 17:00:00,65756.99
Cafe Beverages,2022-04-10 18:00:00,68506.66
Cafe Beverages,2022-04-10 19:00:00,62980.66
Cafe Beverages,2022-04-10 20:00:00,53620
Cafe Beverages,2022-04-10 21:00:00,40407.75
Cafe Beverages,2022-04-10 22:00:00,20105.57
